reviewer_initials,study_ID,full_citation,Journal,publication_year,country,international_collaboration,DOI,publication_type,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,COI_disclosed,species,experimental_system,experimental_unit,intervention_name,intervention_category,probiotic,mineral,vitamin ,algal_species,multiple_inclusion_levels,control_diet,outcome_comment,outcome_category,repeated_measures,study_conditions,challenge_category,Notes
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739136,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,"Weight gain, shell length gain, rate of shell and weight gain. ",Growth performance parameter,No,Basal,Not applicable,
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739137,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,survival,Survival,No,Basal,Not applicable,
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739138,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,"Proximate composition of small body, fatty acid composition of digestive gland. ",Nutrient assimilation and digestability,No,Basal,Not applicable,
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739139,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,"Trypsin, lipase and amylase",Digestive enzymes,No,Basal,Not applicable,
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739140,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,"Total cholesterol, total glyceride, HDL, LDL",Metabolic performance,No,Basal,Not applicable,
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739141,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S062,"Liu, C., Rao, W., Cui, Z., Chen, P., Lei, K., Mai, K., & Zhang, W. (2023). Comparative evaluation on the effects of dietary docosahexaenoic acid on growth performance, fatty acid profile and lipid metabolism in two sizes of abalone Haliotis discus hannai Ino. Aquaculture, 565. https://doi.org/10.1016/j.aquaculture.2022.739136",Aquaculture,2023,China,No,doi.org/10.1016/j.aquaculture.2022.739141,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",docosahexanoic acid,Fatty acids,,,,,Yes,Reference levels of supplement,,Gene expression,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,"Weight gain, shell length gain, rate of shell and weight gain. ",Growth performance parameter,No,Basal,Not applicable,Different bile acid levels observed in two distinct experiments in different cohorts. 
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,survival,Survival,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,Proximate composition of soft body.,Nutrient assimilation and digestability,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,"Total cholesterol, total glyceride, HDL, LDL, total bile acids",Metabolic performance,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,"Trypsin, lipase and amylase",Digestive enzymes,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,"Weight gain, shell length gain, rate of shell and weight gain. ",Growth performance parameter,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,survival,Survival,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,Proximate composition of soft body.,Nutrient assimilation and digestability,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,"Total cholesterol, total glyceride, HDL, LDL, total bile acids",Metabolic performance,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,"Trypsin, lipase and amylase",Digestive enzymes,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,,Gene expression,No,Basal,Not applicable,
RP,S063,"Chen, P., Huang, D., Li, X., Pan, M., Wu, Z., Rao, W., Liu, C., Cui, Z., Mai, K., & Zhang, W. (2023). Interaction between dietary lipid and bile acids on the growth performance and lipid metabolism in abalone Haliotis discus hannai Ino. Aquaculture Reports, 30. https://doi.org/10.1016/j.aqrep.2023.101560",Aquaculture Reports,2023,China,No,doi.org/10.1016/j.aqrep.2023.101560,Primary literature,Yes,No,No,No,No,Yes,No,COI statement provided - No COI disclosed,Haliotis discus hannai,Sea-based farm,"Basket, cage and/or net",bile acids,Other,,,,,Yes,No supplement,,Gene expression,No,Basal,Not applicable,
RP,S064,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",NA,2022,Australia,No,NA,Grey literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis laevigata and Haliotis laevigata x Haliotis rubra,Land-based farm,Raceway,10% Ulva meal,Algal or diatom meal,,,,Ulva sp. ,No,No supplement,Digestive tract and gill,Histology,No,Challenge,Thermal challenge,
RP,S064,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",NA,2022,Australia,No,NA,Grey literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis laevigata x Haliotis rubra,Land-based farm,Raceway,10% Ulva meal,Algal or diatom meal,,,,Ulva sp. ,No,No supplement,Digestive tract and gill,Histology,No,Challenge,Thermal challenge,
RP,S064,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",NA,2022,Australia,No,NA,Grey literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis laevigata and Haliotis laevigata x Haliotis rubra,Land-based farm,Raceway,10% Ulva meal,Algal or diatom meal,,,,Ulva sp. ,No,No supplement,survival,Survival,No,Challenge,Thermal challenge,
RP,S064,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",NA,2022,Australia,No,NA,Grey literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis laevigata x Haliotis rubra,Land-based farm,Raceway,10% Ulva meal,Algal or diatom meal,,,,Ulva sp. ,No,No supplement,survival,Survival,No,Challenge,Thermal challenge,
RP,S064,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",NA,2022,Australia,No,NA,Grey literature,Yes,No,No,No,No,Yes,Yes,No COI statement,Haliotis laevigata and Haliotis laevigata x Haliotis rubra,Land-based farm,Raceway,10% Ulva meal,Algal or diatom meal,,,,Ulva sp. ,No,No supplement,"Biomass gain, SGR, FCR and PER",Growth performance parameter,No,Challenge,Thermal challenge,
